datetime_to_utc,location_id,station_name,latitude,longitude,pm25,pm25_next_hour,predicted_pm25_xgboost,predicted_pm25_persistence,predicted_pm25_hybrid,xgboost_absolute_error,persistence_absolute_error,hybrid_absolute_error,forecast_change_pm25,forecast_change_percent,predicted_pm25_subindex,aqi_category,risk_level,forecast_direction,recommendation,alert_message
2026-01-02 16:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,21.5,24.4,21.73,21.5,21.5,2.6715053558349595,2.8999999999999986,2.8999999999999986,0.23,1.06,36,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 21.7 µg/m³. Conditions are stable."
2026-01-02 16:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,76.8,87.4,77.81,76.8,76.8,9.59002532958985,10.600000000000009,10.600000000000009,1.01,1.32,158,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 77.8 µg/m³. Conditions are stable."
2026-01-02 16:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,59.0,81.8,55.96,59.0,59.0,25.836586761474607,22.8,22.8,-3.04,-5.15,93,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 56.0 µg/m³. Conditions are improving."
2026-01-02 17:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,32.4,35.1,27.34,32.4,32.4,7.759812927246095,2.700000000000003,2.700000000000003,-5.06,-15.62,46,Good,Low,Improving,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 27.3 µg/m³. Conditions are improving."
2026-01-02 17:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,17.1,17.1,20.4,17.1,17.1,3.2994026184082017,0.0,0.0,3.3,19.29,34,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 20.4 µg/m³. Conditions are rising."
2026-01-02 17:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,67.5,69.0,68.01,67.5,67.5,0.9941482543945312,1.5,1.5,0.51,0.75,125,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 68.0 µg/m³. Conditions are stable."
2026-01-02 17:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,24.4,27.3,23.1,24.4,24.4,4.199959564208985,2.900000000000002,2.900000000000002,-1.3,-5.33,39,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 23.1 µg/m³. Conditions are stable."
2026-01-02 17:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,87.4,91.8,79.78,87.4,87.4,12.016087341308593,4.399999999999992,4.399999999999992,-7.62,-8.71,165,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 79.8 µg/m³. Conditions are improving."
2026-01-02 17:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,81.8,84.5,69.98,81.8,81.8,14.520904541015623,2.700000000000003,2.700000000000003,-11.82,-14.45,132,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 70.0 µg/m³. Conditions are improving sharply."
2026-01-02 19:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,,46.0,28.11,,,17.89221954345703,,,,,47,Good,Low,Unavailable,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 28.1 µg/m³. Conditions are unavailable."
2026-01-02 19:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,,17.1,15.99,,,1.1064659118652358,,,,,27,Good,Low,Unavailable,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 16.0 µg/m³. Conditions are unavailable."
2026-01-02 19:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,,74.7,30.95,,,43.75097579956055,,,,,51,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 30.9 µg/m³. Conditions are unavailable."
2026-01-02 19:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,,80.0,47.45,,,32.553165435791016,,,,,79,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 47.4 µg/m³. Conditions are unavailable."
2026-01-02 19:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,,85.0,39.51,,,45.49497604370117,,,,,65,Satisfactory,Low,Unavailable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 39.5 µg/m³. Conditions are unavailable."
2026-01-02 20:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,46.0,45.4,49.55,46.0,46.0,4.151883697509767,0.6000000000000014,0.6000000000000014,3.55,7.72,82,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 49.6 µg/m³. Conditions are rising."
2026-01-02 20:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,17.1,17.1,35.81,17.1,17.1,18.705137634277342,0.0,0.0,18.71,109.39,59,Satisfactory,Low,Rising sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 35.8 µg/m³. Conditions are rising sharply."
2026-01-02 20:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,74.7,81.1,84.42,74.7,74.7,3.3238510131835994,6.399999999999992,6.399999999999992,9.72,13.02,181,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 84.4 µg/m³. Conditions are rising."
2026-01-02 20:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,,15.4,20.61,,,5.209825134277343,,,,,34,Good,Low,Unavailable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 20.6 µg/m³. Conditions are unavailable."
2026-01-02 20:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,80.0,83.5,96.83,80.0,80.0,13.326271057128906,3.5,3.5,16.83,21.03,221,Poor,High,Rising sharply,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 96.8 µg/m³. Conditions are rising sharply."
2026-01-02 20:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,85.0,78.0,109.67,85.0,85.0,31.66786193847656,7.0,7.0,24.67,29.02,265,Poor,High,Rising sharply,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 109.7 µg/m³. Conditions are rising sharply."
2026-01-02 21:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,45.4,44.2,33.46,45.4,45.4,10.738105010986333,1.1999999999999955,1.1999999999999955,-11.94,-26.3,55,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 33.5 µg/m³. Conditions are improving sharply."
2026-01-02 21:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,17.1,17.1,20.78,17.1,17.1,3.6845439910888658,0.0,0.0,3.68,21.55,35,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 20.8 µg/m³. Conditions are rising."
2026-01-02 21:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,81.1,79.4,80.21,81.1,81.1,0.8115707397460881,1.6999999999999886,1.6999999999999886,-0.89,-1.1,167,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 80.2 µg/m³. Conditions are stable."
2026-01-02 21:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,15.4,20.3,16.97,15.4,15.4,3.3343055725097663,4.9,4.9,1.57,10.17,28,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 17.0 µg/m³. Conditions are stable."
2026-01-02 21:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,83.5,85.5,68.5,83.5,83.5,17.001312255859375,2.0,2.0,-15.0,-17.97,127,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 68.5 µg/m³. Conditions are improving sharply."
2026-01-02 21:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,78.0,84.7,65.82,78.0,78.0,18.87917633056641,6.700000000000003,6.700000000000003,-12.18,-15.61,117,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 65.8 µg/m³. Conditions are improving sharply."
2026-01-02 22:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,44.2,44.6,43.23,44.2,44.2,1.3664299011230483,0.3999999999999986,0.3999999999999986,-0.97,-2.19,72,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 43.2 µg/m³. Conditions are stable."
2026-01-02 22:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,17.1,17.1,20.37,17.1,17.1,3.2690185546874986,0.0,0.0,3.27,19.12,34,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 20.4 µg/m³. Conditions are rising."
2026-01-02 22:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,79.4,74.6,73.22,79.4,79.4,1.3762908935546818,4.800000000000011,4.800000000000011,-6.18,-7.78,143,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 73.2 µg/m³. Conditions are improving."
2026-01-02 22:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,20.3,18.8,21.26,20.3,20.3,2.461844635009765,1.5,1.5,0.96,4.74,35,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 21.3 µg/m³. Conditions are stable."
2026-01-02 22:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,85.5,77.2,79.14,85.5,85.5,1.944340515136716,8.299999999999997,8.299999999999997,-6.36,-7.43,163,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 79.1 µg/m³. Conditions are improving."
2026-01-02 22:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,84.7,74.1,72.2,84.7,84.7,1.902963256835932,10.600000000000009,10.600000000000009,-12.5,-14.76,139,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 72.2 µg/m³. Conditions are improving sharply."
2026-01-02 23:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,44.6,40.0,41.68,44.6,44.6,1.6847038269042969,4.600000000000001,4.600000000000001,-2.92,-6.54,69,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 41.7 µg/m³. Conditions are stable."
2026-01-02 23:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,17.1,17.1,21.69,17.1,17.1,4.591593170166014,0.0,0.0,4.59,26.85,36,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 21.7 µg/m³. Conditions are rising."
2026-01-02 23:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,74.6,71.4,76.08,74.6,74.6,4.683030700683588,3.1999999999999886,3.1999999999999886,1.48,1.99,152,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 76.1 µg/m³. Conditions are stable."
2026-01-02 23:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,18.8,16.5,19.76,18.8,18.8,3.2603912353515625,2.3000000000000007,2.3000000000000007,0.96,5.11,33,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 19.8 µg/m³. Conditions are stable."
2026-01-02 23:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,77.2,74.3,68.92,77.2,77.2,5.37771301269531,2.9000000000000057,2.9000000000000057,-8.28,-10.72,128,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 68.9 µg/m³. Conditions are improving."
2026-01-02 23:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,74.1,64.9,66.77,74.1,74.1,1.8739257812499943,9.199999999999989,9.199999999999989,-7.33,-9.89,121,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 66.8 µg/m³. Conditions are improving."
2026-01-03 00:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,40.0,38.2,40.57,40.0,40.0,2.373787689208981,1.7999999999999972,1.7999999999999972,0.57,1.43,67,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 40.6 µg/m³. Conditions are stable."
2026-01-03 00:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,17.1,17.1,20.15,17.1,17.1,3.045572662353514,0.0,0.0,3.05,17.81,34,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 20.1 µg/m³. Conditions are rising."
2026-01-03 00:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,71.4,66.9,72.81,71.4,71.4,5.912744140624994,4.5,4.5,1.41,1.98,141,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 72.8 µg/m³. Conditions are stable."
2026-01-03 00:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,16.5,22.0,20.17,16.5,16.5,1.833820343017578,5.5,5.5,3.67,22.22,34,Good,Low,Rising,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 20.2 µg/m³. Conditions are rising."
2026-01-03 00:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,74.3,77.8,65.56,74.3,74.3,12.24234466552734,3.5,3.5,-8.74,-11.77,117,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 65.6 µg/m³. Conditions are improving."
2026-01-03 00:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,64.9,70.7,62.78,64.9,64.9,7.924353790283206,5.799999999999997,5.799999999999997,-2.12,-3.27,107,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 62.8 µg/m³. Conditions are stable."
